age,experience,income,family,mortgage,personal_loan,creditcard,loan_delinquency,non_valid_passport,undergraduate_edu,graduate_edu,advance_edu
30,12,42,5,0,0,0,0,0,1,0,0
56,28,238,2,0,0,0,0,0,0,0,1
18,29,112,1,1520,0,0,0,0,0,0,1
58,2,20,2,0,0,0,0,0,0,0,1
19,15,112,1,0,0,1,0,0,1,0,0
59,19,204,5,0,0,0,0,0,1,0,0
28,32,272,2,0,0,0,0,0,0,0,1
52,33,96,3,1500,0,0,0,0,0,1,0
36,26,165,1,0,0,1,0,0,0,0,1
45,26,265,4,0,0,0,0,0,1,0,0
18,20,272,4,0,0,0,0,0,0,1,0
58,17,101,3,0,0,0,0,0,0,1,0
55,19,296,4,0,1,0,0,0,1,0,0
33,0,58,2,3190,0,0,0,0,1,0,0
62,16,295,1,0,0,0,0,0,0,0,1
26,10,48,5,1820,0,0,0,0,1,0,0
20,36,319,4,0,0,0,0,0,0,1,0
47,31,158,3,3940,0,0,0,0,1,0,0
38,19,333,3,2300,0,1,0,0,0,0,1
52,36,226,5,820,0,1,0,0,1,0,0
29,7,176,2,0,0,0,0,0,1,0,0
19,20,60,3,0,0,1,0,0,1,0,0
31,21,186,4,0,0,1,0,0,0,1,0
19,38,254,4,1370,0,0,0,0,0,0,1
21,24,246,2,1090,0,0,0,0,0,0,1
58,3,210,3,1350,0,0,0,0,1,0,0
41,12,248,2,0,0,0,0,0,1,0,0
61,36,327,4,0,0,0,0,0,1,0,0
57,5,295,1,890,0,0,0,0,0,1,0
24,23,194,3,1510,0,0,0,0,0,1,0
42,22,239,2,2210,0,0,0,0,1,0,0
62,34,194,2,2290,0,0,0,0,1,0,0
20,31,137,5,0,0,0,0,0,1,0,0
63,8,18,5,0,1,0,0,0,0,0,1
20,29,152,1,0,0,0,0,1,0,0,1
39,24,147,3,0,0,0,0,0,1,0,0
46,3,336,1,0,0,0,0,0,0,0,1
31,17,116,3,0,0,0,0,0,0,1,0
53,9,111,4,0,0,0,0,0,0,1,0
62,14,283,4,0,0,1,0,0,0,1,0
54,6,348,1,0,0,0,0,0,0,0,1
49,16,110,2,0,0,0,0,0,0,0,1
34,27,278,1,1210,0,1,0,0,0,1,0
25,35,130,1,890,0,0,0,0,0,1,0
61,24,232,3,0,0,0,0,0,1,0,0
38,21,256,2,0,0,0,0,0,1,0,0
29,0,263,4,1540,0,0,0,0,1,0,0
23,38,350,2,0,0,0,0,0,0,1,0
62,14,163,2,0,0,0,0,0,0,0,1
25,18,314,1,840,1,0,0,0,0,1,0
48,36,116,5,0,0,0,0,0,1,0,0
60,37,95,2,940,0,0,0,0,0,0,1
31,21,196,1,0,0,0,0,0,1,0,0
38,11,329,1,1190,0,0,0,0,0,0,1
48,5,225,5,0,0,0,0,0,1,0,0
33,18,336,5,0,0,0,0,0,0,1,0
19,22,33,3,1170,0,0,0,0,1,0,0
62,26,33,2,1510,0,0,0,0,0,1,0
37,27,269,1,1140,0,0,0,1,0,0,1
58,3,208,1,0,0,0,0,0,0,0,1
60,9,94,3,0,0,0,0,0,0,0,1
52,24,295,3,2670,0,0,0,0,0,1,0
20,26,51,4,0,0,0,0,0,1,0,0
44,11,281,2,1810,0,0,0,0,0,1,0
42,27,140,2,6010,0,0,0,0,0,1,0
51,29,316,5,0,1,0,0,0,0,0,1
41,3,279,5,0,0,0,0,0,0,1,0
61,11,110,1,0,0,0,0,0,1,0,0
28,6,28,2,0,0,0,0,0,0,0,1
56,13,274,3,0,0,0,0,0,0,0,1
21,20,128,2,5670,1,0,0,0,0,1,0
63,20,187,2,0,0,0,0,0,1,0,0
33,22,107,3,0,0,0,0,0,1,0,0
29,20,141,2,0,0,0,0,0,0,1,0
55,9,206,2,0,1,0,0,0,0,1,0
18,32,311,2,0,1,0,0,0,0,1,0
52,24,341,3,0,0,0,0,0,1,0,0
60,32,230,5,0,0,0,0,0,0,0,1
47,10,326,1,0,0,0,0,0,0,1,0
31,20,28,2,0,1,0,0,0,0,0,1
24,14,229,3,1000,0,0,0,0,0,1,0
61,33,342,2,1810,0,0,0,0,0,1,0
41,10,326,1,0,0,0,0,0,0,0,1
51,3,157,4,0,0,0,0,0,1,0,0
32,32,151,1,0,0,0,0,0,1,0,0
54,16,19,4,0,0,0,0,0,0,0,1
63,26,343,3,1140,0,0,0,0,0,0,1
31,36,28,1,0,0,0,0,0,0,0,1
34,20,131,2,0,0,0,0,0,1,0,0
26,31,12,5,0,0,0,0,0,1,0,0
27,10,46,2,0,0,0,0,0,1,0,0
26,34,140,1,0,0,0,0,0,0,1,0
25,3,146,1,0,0,0,0,0,0,1,0
57,19,24,3,0,0,0,0,0,0,1,0
20,36,177,2,0,0,0,0,0,0,1,0
41,22,142,1,0,0,0,0,0,0,0,1
40,39,200,3,0,0,0,0,0,1,0,0
47,19,262,3,0,0,0,0,0,0,1,0
33,11,260,2,0,0,0,0,0,0,1,0
47,20,90,1,0,0,1,0,0,0,1,0
56,34,23,4,2310,0,0,0,0,1,0,0
41,22,315,2,1480,0,0,0,0,0,1,0
59,7,23,4,0,0,0,0,0,1,0,0
62,23,308,2,860,1,0,0,0,0,1,0
45,8,316,5,0,0,0,0,0,1,0,0
56,23,68,3,0,1,0,0,0,0,0,1
19,32,277,5,0,1,0,0,0,0,1,0
38,33,88,5,1710,0,0,0,0,0,0,1
63,30,288,3,3520,0,0,0,0,0,0,1
38,4,276,2,0,0,0,0,1,0,1,0
28,29,65,2,0,0,0,0,0,0,0,1
55,13,69,5,2210,0,1,0,0,0,0,1
31,22,346,5,1150,0,0,0,0,1,0,0
27,29,10,3,0,0,0,0,0,1,0,0
38,9,208,1,0,1,0,0,0,1,0,0
32,16,104,5,1180,0,0,0,0,0,1,0
55,23,251,3,2840,0,1,0,0,0,1,0
32,19,12,3,0,0,0,0,0,0,1,0
62,18,292,5,1800,0,0,0,0,0,0,1
61,7,331,1,0,0,0,0,0,0,1,0
29,2,90,1,0,0,0,0,0,0,0,1
65,25,134,5,880,0,0,0,0,0,0,1
54,17,223,5,1990,0,0,0,0,1,0,0
58,29,306,5,2560,0,0,0,0,1,0,0
60,6,232,3,0,0,0,0,0,0,0,1
37,40,315,3,0,0,0,0,0,0,1,0
46,18,112,1,0,0,1,0,0,0,0,1
54,32,156,1,0,0,0,0,0,1,0,0
20,0,139,3,1590,0,0,0,0,0,0,1
53,10,160,4,0,0,0,0,0,1,0,0
22,26,32,1,0,0,0,0,0,0,1,0
18,10,179,5,970,0,0,0,0,0,1,0
32,8,220,2,0,0,0,0,0,0,1,0
54,6,191,2,1670,0,0,0,0,1,0,0
32,25,10,1,970,0,1,0,0,0,1,0
58,25,39,1,0,0,0,0,0,0,0,1
36,39,187,1,0,0,0,0,0,1,0,0
31,24,243,2,0,0,0,0,0,0,0,1
51,13,88,4,0,0,0,0,0,0,1,0
50,11,314,2,2400,0,0,0,0,1,0,0
53,41,283,3,800,0,0,0,0,1,0,0
35,6,99,1,1420,1,0,0,0,0,1,0
47,38,166,5,0,0,0,0,0,0,0,1
45,17,306,4,0,0,0,0,0,0,0,1
37,22,304,2,1120,0,0,0,0,0,1,0
22,36,325,4,0,0,0,0,0,0,0,1
39,6,41,1,0,0,0,0,0,0,0,1
24,24,215,5,3340,0,0,0,0,1,0,0
54,39,263,3,0,0,0,0,0,0,0,1
27,1,27,1,0,0,0,0,0,0,0,1
60,30,33,2,0,0,0,0,0,0,0,1
44,37,233,5,0,1,0,0,0,0,0,1
26,5,289,5,2680,0,0,0,0,0,1,0
18,17,279,5,0,0,0,0,0,0,1,0
19,4,185,1,800,0,0,0,0,0,1,0
59,11,135,4,2180,0,0,0,0,0,0,1
32,3,196,4,3890,0,0,0,0,0,1,0
63,38,316,5,0,0,0,0,0,0,0,1
44,24,188,3,0,0,0,0,0,0,1,0
25,30,302,2,1590,0,0,0,0,0,0,1
52,30,49,2,0,0,0,0,0,1,0,0
29,19,132,5,890,0,0,0,0,0,0,1
46,19,246,2,0,0,0,0,0,1,0,0
49,32,52,2,3420,1,0,0,0,0,0,1
49,30,346,3,0,0,0,0,0,1,0,0
54,33,168,4,0,0,0,0,0,0,0,1
60,6,236,5,1040,0,0,0,0,0,1,0
50,41,67,1,0,0,0,0,0,0,0,1
20,7,147,4,0,0,0,0,0,0,1,0
35,10,142,2,0,0,0,0,0,1,0,0
21,30,96,3,3720,1,0,0,0,1,0,0
28,27,37,4,0,0,0,0,0,1,0,0
45,18,319,2,0,0,0,0,0,0,0,1
21,30,132,4,0,0,1,0,0,1,0,0
65,24,160,1,1010,0,0,0,0,1,0,0
25,25,203,5,0,0,1,0,0,0,0,1
32,2,324,1,0,0,0,0,0,1,0,0
30,7,324,4,0,0,0,0,0,0,1,0
46,29,286,1,0,0,0,0,0,0,1,0
23,24,262,4,0,0,1,0,0,1,0,0
29,33,300,3,0,0,0,0,0,0,1,0
37,36,328,5,0,0,0,0,0,1,0,0
63,19,225,5,0,0,0,0,0,1,0,0
28,14,329,5,1070,0,0,0,0,1,0,0
43,26,22,3,0,0,1,0,0,0,0,1
28,14,146,3,0,0,0,0,0,1,0,0
39,-1,14,3,2410,0,0,0,0,1,0,0
23,17,140,1,2750,0,0,0,0,1,0,0
37,18,88,2,0,0,1,0,0,0,0,1
43,26,216,4,1120,0,0,0,0,1,0,0
60,30,136,2,0,0,1,0,0,0,0,1
41,18,89,5,1120,0,0,0,0,0,0,1
64,35,11,3,0,0,0,0,0,0,0,1
28,16,11,1,0,1,0,0,0,0,1,0
37,33,29,4,1980,1,0,0,0,0,0,1
41,24,71,2,1860,0,0,0,0,0,0,1
61,11,128,2,0,0,0,0,0,1,0,0
60,32,194,3,0,0,0,0,0,0,0,1
63,32,68,4,1420,0,0,0,0,0,0,1
61,9,231,4,2460,1,0,0,0,0,0,1
40,13,323,1,1200,0,1,0,0,1,0,0
46,28,276,2,0,0,1,0,0,1,0,0
40,21,138,2,2450,0,0,0,0,1,0,0
25,15,242,4,0,0,0,0,0,0,0,1
31,19,21,4,0,0,0,0,0,0,0,1
60,38,292,1,0,0,0,0,0,0,0,1
33,19,264,5,2180,0,0,0,0,0,0,1
26,6,40,5,0,0,0,0,0,0,0,1
48,10,295,3,0,0,0,0,0,0,0,1
54,34,348,5,0,0,0,0,0,0,1,0
35,19,191,3,0,0,0,0,0,0,0,1
22,29,293,5,0,0,0,0,0,1,0,0
58,2,284,5,0,0,0,0,0,1,0,0
50,39,265,2,1850,0,0,0,0,1,0,0
37,39,271,3,0,0,0,0,0,0,1,0
19,20,241,2,0,0,0,0,0,0,1,0
54,9,261,1,0,1,0,0,0,1,0,0
55,24,347,5,0,0,1,0,0,0,1,0
26,25,303,1,5890,1,0,0,0,0,1,0
44,4,162,2,0,0,0,0,0,0,1,0
45,31,261,2,0,0,0,0,0,0,0,1
37,33,225,1,0,0,0,0,0,0,0,1
49,19,77,1,0,0,0,0,0,0,0,1
28,36,291,5,0,0,0,0,0,0,0,1
31,23,330,2,0,0,0,0,0,0,1,0
37,28,185,4,830,0,0,0,0,0,0,1
34,33,238,5,1510,0,0,0,0,0,0,1
18,23,239,3,0,0,0,0,0,0,0,1
43,28,295,5,2310,0,0,0,0,0,0,1
62,15,315,4,860,0,0,0,0,1,0,0
27,34,134,5,0,0,0,0,0,0,1,0
54,12,114,5,0,0,0,0,0,1,0,0
26,21,86,5,0,0,0,0,0,0,0,1
33,5,100,2,0,0,1,0,0,0,0,1
23,25,209,1,830,0,0,0,0,1,0,0
35,20,239,2,2770,0,0,0,0,0,1,0
57,17,32,5,0,0,0,0,0,0,1,0
24,18,349,3,1840,0,0,0,0,1,0,0
34,4,93,2,0,0,0,0,0,0,1,0
49,2,149,4,0,0,0,0,0,1,0,0
45,24,295,4,0,0,0,0,0,0,0,1
63,19,344,3,0,0,0,0,0,0,0,1
64,26,343,1,0,0,1,0,0,1,0,0
27,4,230,1,0,0,0,0,0,0,0,1
21,38,12,4,0,0,0,0,0,0,1,0
60,10,247,4,1110,0,1,0,0,1,0,0
48,20,311,1,0,0,0,0,0,1,0,0
21,26,140,4,0,0,0,0,0,1,0,0
41,18,282,5,1080,0,0,0,0,0,1,0
21,24,270,3,0,0,0,0,0,0,0,1
42,38,227,2,0,0,0,0,0,1,0,0
34,3,91,2,3970,0,0,0,0,1,0,0
26,17,36,5,2030,0,0,0,0,1,0,0
51,2,265,5,0,0,1,0,0,0,1,0
53,22,78,5,780,0,0,1,0,0,0,1
22,13,332,5,2420,0,0,0,0,1,0,0
29,3,181,2,0,0,0,0,0,1,0,0
43,13,164,2,0,0,0,0,0,1,0,0
23,15,186,5,0,0,1,0,0,0,1,0
54,11,206,2,0,0,0,0,0,0,0,1
60,17,24,1,0,0,1,0,0,0,1,0
49,19,248,1,0,0,0,0,0,0,1,0
32,26,264,1,0,0,0,0,0,1,0,0
18,33,41,3,1100,0,0,0,0,1,0,0
28,5,143,4,0,0,0,0,0,1,0,0
59,1,177,4,1750,0,0,0,0,1,0,0
59,7,65,3,790,0,0,0,0,1,0,0
46,17,327,3,0,0,0,0,0,0,0,1
44,31,24,4,0,0,1,0,0,0,1,0
18,28,113,4,1200,0,0,0,0,0,0,1
22,35,15,2,0,0,0,0,0,0,1,0
29,8,256,2,760,0,0,0,0,0,1,0
54,22,256,2,0,0,0,0,0,1,0,0
51,28,35,5,0,0,0,0,0,1,0,0
32,5,129,3,0,0,0,0,0,0,1,0
59,8,181,5,0,0,1,0,0,0,0,1
50,11,317,3,0,0,0,0,0,0,1,0
20,24,184,3,0,0,0,0,0,0,0,1
25,30,60,1,0,0,0,0,0,1,0,0
48,32,69,2,0,1,0,0,0,1,0,0
35,22,274,5,0,0,0,0,0,1,0,0
26,2,137,1,0,0,0,0,0,1,0,0
32,17,54,3,0,1,0,0,0,0,1,0
55,4,313,5,3590,1,0,0,0,0,0,1
63,20,101,2,0,0,0,1,0,1,0,0
57,4,83,3,1430,0,0,0,0,0,1,0
34,23,64,5,0,1,0,0,0,0,1,0
19,39,141,5,0,0,0,0,0,0,0,1
35,21,223,5,0,0,0,0,0,1,0,0
18,38,111,3,1250,0,0,0,0,1,0,0
23,0,30,3,3230,0,1,0,0,0,1,0
39,36,282,3,0,0,0,0,0,0,1,0
54,21,122,4,0,0,0,0,0,0,1,0
53,31,217,2,0,0,0,0,0,0,0,1
56,15,110,3,1130,0,0,0,0,0,0,1
31,19,215,4,1670,1,0,0,0,0,0,1
38,5,149,2,0,0,1,0,0,0,0,1
63,17,148,1,2180,0,0,0,0,1,0,0
60,15,228,2,0,0,0,0,0,0,0,1
35,39,151,2,0,0,0,0,0,0,1,0
30,17,82,2,0,0,0,0,0,0,0,1
43,34,247,4,0,0,0,0,0,0,0,1
32,20,42,5,0,1,0,0,0,1,0,0
27,3,197,2,2360,0,0,0,0,0,1,0
41,29,239,1,1510,0,0,0,0,0,0,1
47,12,155,2,0,1,0,0,0,0,1,0
35,20,260,1,1850,0,0,0,0,1,0,0
53,33,72,1,0,0,0,0,0,1,0,0
45,12,189,5,3800,0,0,0,1,0,0,1
26,17,160,5,0,0,1,0,0,0,1,0
40,3,243,1,0,0,0,0,0,1,0,0
26,38,128,1,2070,0,1,0,0,0,1,0
44,35,98,1,0,0,0,0,0,0,0,1
43,37,63,1,0,0,0,0,0,1,0,0
60,23,339,4,0,0,0,0,0,0,1,0
41,33,43,5,3290,0,0,0,0,1,0,0
33,10,257,4,0,0,0,0,0,1,0,0
40,19,109,5,0,0,0,1,0,0,0,1
65,8,341,5,0,0,0,0,0,0,1,0
56,24,266,3,0,0,0,0,0,0,0,1
49,25,76,2,0,0,0,0,0,0,1,0
58,16,280,5,0,0,0,0,0,0,0,1
43,20,304,4,5350,1,0,0,0,0,1,0
38,17,102,4,0,0,0,0,0,1,0,0
63,32,152,2,0,0,0,1,0,0,0,1
41,25,125,4,0,0,0,0,0,1,0,0
45,28,112,1,1070,0,0,0,0,1,0,0
26,16,331,2,0,1,1,0,0,0,0,1
21,38,348,4,0,1,0,0,0,1,0,0
19,4,117,4,0,0,0,0,0,1,0,0
27,18,220,1,0,0,0,0,0,0,1,0
30,15,64,2,980,0,0,0,0,0,1,0
40,8,87,4,0,0,0,0,0,1,0,0
32,3,330,1,1700,0,0,0,1,0,0,1
36,32,175,3,1610,0,0,0,0,1,0,0
41,15,109,3,0,0,1,0,0,0,0,1
49,23,90,3,0,0,0,0,0,0,1,0
23,8,251,5,830,0,0,0,0,0,1,0
23,12,201,4,0,0,0,0,0,1,0,0
55,7,243,3,0,0,0,0,0,0,1,0
47,3,208,4,2220,0,0,0,0,0,1,0
26,29,291,1,0,0,0,0,0,1,0,0
25,38,30,5,1110,1,0,0,0,1,0,0
47,31,70,1,2190,0,1,0,0,0,1,0
21,30,285,3,0,0,0,0,0,1,0,0
40,29,195,5,0,0,0,0,0,0,1,0
45,5,77,1,0,0,0,0,0,1,0,0
58,16,136,1,0,0,0,0,0,1,0,0
61,32,124,3,0,0,0,0,0,0,0,1
59,37,208,5,0,0,0,0,0,1,0,0
27,4,85,3,0,0,0,0,0,0,1,0
28,37,31,4,0,0,0,0,0,0,0,1
44,28,172,4,0,0,0,0,0,0,1,0
56,3,47,2,1370,0,0,0,0,1,0,0
41,20,123,4,1540,0,1,0,0,0,0,1
21,27,215,4,2930,0,0,0,0,1,0,0
24,16,75,3,0,0,1,0,0,0,0,1
43,23,310,5,3980,0,0,0,0,0,0,1
56,9,268,1,0,1,1,0,0,1,0,0
50,11,346,2,0,0,0,0,0,0,1,0
24,2,12,5,0,0,0,0,0,1,0,0
40,40,229,3,0,0,0,0,0,1,0,0
37,27,228,1,0,0,0,0,0,0,0,1
57,7,73,5,0,0,0,0,0,0,1,0
32,7,34,3,0,0,0,0,0,1,0,0
54,9,27,4,1010,0,0,0,0,0,1,0
48,24,250,5,1170,0,0,0,0,1,0,0
58,12,98,2,0,0,0,1,0,0,1,0
36,27,216,2,3430,1,0,0,0,1,0,0
41,9,143,4,1510,0,1,0,0,1,0,0
51,29,302,1,0,0,0,0,0,0,1,0
34,25,350,1,3070,0,0,0,0,0,0,1
49,4,113,3,0,0,0,0,0,0,0,1
25,23,69,4,840,0,1,0,0,1,0,0
36,23,100,3,0,0,0,0,0,0,0,1
33,31,299,3,2080,0,0,0,0,0,1,0
18,21,346,3,0,1,0,0,0,0,1,0
58,29,226,5,930,0,0,0,0,0,1,0
55,11,75,4,1130,0,0,0,0,1,0,0
47,35,145,4,2720,0,1,0,0,0,1,0
25,29,302,4,0,0,0,0,0,0,1,0
31,6,183,4,840,0,0,0,0,0,0,1
27,5,171,1,0,1,0,0,0,1,0,0
55,-1,321,5,0,0,0,0,0,0,0,1
32,13,168,4,0,0,0,0,0,0,1,0
28,14,303,5,0,0,0,0,0,0,0,1
41,5,105,5,0,0,0,0,0,0,1,0
33,38,189,2,0,0,0,0,0,0,1,0
22,17,219,5,2290,0,0,0,0,1,0,0
58,32,73,2,0,0,0,0,0,0,1,0
63,23,346,5,0,1,0,0,0,0,0,1
19,4,94,1,0,0,1,0,0,0,1,0
35,34,132,4,0,0,0,0,0,0,1,0
34,2,204,1,1200,0,0,0,0,1,0,0
34,33,38,4,0,0,0,0,0,1,0,0
61,36,119,5,0,0,0,0,0,1,0,0
64,31,51,2,0,0,0,0,0,1,0,0
36,17,197,3,0,0,0,0,0,0,1,0
63,7,249,2,0,0,0,0,0,1,0,0
51,5,268,5,0,0,0,1,0,0,1,0
52,13,273,3,0,0,0,0,0,1,0,0
54,17,34,2,0,0,0,0,0,1,0,0
28,17,249,1,1800,0,0,0,0,1,0,0
49,29,216,2,1190,0,0,0,0,0,0,1
65,2,269,4,0,0,0,0,0,1,0,0
43,9,47,5,890,0,0,0,0,1,0,0
50,20,103,1,1010,0,0,0,0,1,0,0
34,19,113,2,1410,0,0,0,0,0,1,0
24,14,336,3,0,0,0,0,0,1,0,0
63,40,337,5,0,0,0,0,0,1,0,0
21,10,248,1,2320,0,1,0,0,0,0,1
50,31,134,3,0,0,0,0,0,0,1,0
48,31,230,2,0,0,0,0,0,0,0,1
37,35,307,3,0,0,0,0,0,0,1,0
40,15,312,5,1760,0,0,0,0,0,0,1
59,24,237,4,1200,0,0,1,0,1,0,0
62,15,220,3,0,0,0,0,0,0,1,0
30,26,154,1,0,1,1,0,0,0,0,1
31,40,207,4,2470,0,0,0,0,0,0,1
32,11,42,1,1660,0,0,0,0,1,0,0
38,32,314,5,0,0,1,0,0,1,0,0
18,27,177,3,0,0,0,0,0,1,0,0
22,4,152,1,0,0,0,0,0,0,1,0
39,31,141,2,0,0,0,0,0,0,0,1
29,31,89,2,1090,0,0,0,0,1,0,0
54,6,125,3,0,1,0,0,0,0,1,0
59,32,202,1,0,0,0,1,0,1,0,0
59,3,105,3,800,0,0,0,0,0,1,0
61,3,348,3,0,0,0,0,0,0,0,1
18,30,346,4,0,0,0,0,0,1,0,0
51,22,13,5,1930,0,0,0,0,0,0,1
22,38,120,4,0,0,0,0,0,1,0,0
35,16,68,3,1050,0,0,0,0,1,0,0
37,38,60,5,1280,0,0,0,0,0,1,0
50,14,276,5,0,0,0,0,0,0,1,0
48,8,152,1,0,0,0,0,0,0,1,0
29,38,112,2,0,0,0,0,0,0,0,1
32,11,24,4,0,0,0,0,0,1,0,0
20,0,102,1,780,0,0,0,0,0,1,0
30,25,162,2,0,1,0,0,0,0,1,0
41,35,252,4,2550,1,0,0,0,0,0,1
40,17,88,4,0,0,0,0,0,0,1,0
42,28,343,3,950,0,0,0,0,0,0,1
27,13,334,5,1550,0,0,0,0,1,0,0
34,3,133,5,0,0,0,0,0,0,1,0
59,3,116,5,1840,0,0,0,0,0,1,0
28,0,103,1,1540,0,0,0,0,1,0,0
22,8,291,1,0,0,1,0,0,0,1,0
45,40,31,5,0,0,0,0,0,1,0,0
61,29,117,5,0,0,0,0,0,0,0,1
24,27,82,1,0,0,0,0,0,1,0,0
60,13,179,1,0,0,0,0,0,0,1,0
37,11,216,1,0,0,0,0,0,0,0,1
36,15,19,5,2190,0,0,0,0,0,0,1
38,10,231,1,1640,0,0,0,0,0,1,0
31,5,17,2,0,0,0,0,0,0,1,0
25,12,179,1,0,0,0,0,0,1,0,0
52,14,319,2,0,0,0,0,0,0,0,1
65,7,154,4,0,0,0,0,0,0,1,0
28,13,125,2,0,1,0,0,0,0,0,1
29,23,161,4,0,0,0,0,0,1,0,0
43,33,246,1,0,0,0,0,0,0,1,0
36,15,268,2,1050,0,0,0,0,0,0,1
52,14,150,2,0,0,0,0,0,0,1,0
58,8,228,5,0,0,0,0,0,1,0,0
65,36,341,5,0,1,0,0,0,0,1,0
38,30,207,3,0,0,0,0,0,1,0,0
24,2,155,5,0,0,0,0,0,0,1,0
37,30,213,1,0,0,0,0,0,1,0,0
33,4,209,5,860,0,0,0,0,1,0,0
44,23,68,4,0,0,0,0,0,0,0,1
23,3,303,1,2940,0,0,0,0,0,1,0
37,18,314,1,0,0,0,0,0,0,1,0
43,1,324,1,950,0,0,0,0,0,1,0
24,19,344,5,1020,0,0,0,0,0,1,0
60,9,170,1,0,1,0,0,0,0,0,1
31,27,86,1,830,0,1,0,0,0,1,0
37,24,187,3,0,1,1,0,0,0,1,0
41,35,17,1,0,0,0,0,0,0,1,0
31,35,75,3,0,0,0,0,0,0,1,0
22,24,223,2,980,0,0,0,0,0,1,0
44,25,132,2,0,0,0,0,0,0,1,0
55,16,34,4,0,0,0,0,0,0,0,1
41,24,236,3,0,0,0,0,0,0,0,1
48,25,289,3,3110,0,0,0,0,0,1,0
35,37,250,1,760,0,0,0,0,0,0,1
34,37,163,2,0,0,0,0,0,0,1,0
32,7,45,2,2070,0,0,0,0,1,0,0
51,12,206,5,1580,1,0,0,0,0,1,0
18,40,132,4,1850,0,0,0,0,0,1,0
25,10,167,4,0,0,0,0,0,0,1,0
48,33,50,3,0,0,0,0,0,0,0,1
58,14,16,2,940,0,0,0,0,1,0,0
59,22,250,4,0,0,1,0,0,0,1,0
59,37,244,3,0,0,0,0,0,1,0,0
49,27,144,4,1460,0,1,0,0,0,0,1
29,3,262,4,0,1,0,0,0,0,0,1
23,40,348,4,0,0,0,0,0,0,1,0
55,24,122,5,4460,1,0,0,0,1,0,0
47,13,314,1,0,0,1,0,0,1,0,0
38,22,136,4,2230,0,0,0,0,1,0,0
33,40,78,5,0,0,0,0,0,0,1,0
25,33,61,4,0,0,0,0,0,0,1,0
53,20,105,1,0,0,0,0,0,0,0,1
34,28,51,5,0,0,0,0,0,0,1,0
35,12,20,2,0,0,0,0,0,1,0,0
30,24,194,5,1150,0,0,0,0,0,0,1
20,1,159,1,0,0,0,0,0,1,0,0
29,35,298,4,0,0,0,1,0,0,0,1
39,23,275,5,0,0,0,0,0,0,1,0
45,22,333,2,1490,0,0,0,0,1,0,0
60,11,80,3,0,1,0,0,0,0,0,1
54,20,320,5,1460,0,0,0,0,0,1,0
36,33,98,3,2620,0,0,0,0,0,0,1
23,35,109,4,0,0,0,0,0,0,1,0
49,12,39,5,0,0,0,0,0,1,0,0
54,37,344,2,0,0,0,0,0,1,0,0
58,24,116,3,0,0,0,0,0,0,1,0
35,5,154,2,0,0,0,1,0,0,1,0
19,22,143,3,0,0,0,0,0,0,1,0
60,29,109,1,0,0,1,0,0,1,0,0
61,17,26,3,1670,0,0,0,0,1,0,0
64,0,295,4,940,0,0,0,0,1,0,0
51,17,229,2,1720,0,0,0,0,0,0,1
64,28,336,4,1500,0,0,0,0,1,0,0
52,31,240,5,1200,0,0,0,0,0,1,0
25,28,208,4,0,0,0,0,0,1,0,0
48,11,49,5,2660,1,0,0,0,0,0,1
37,34,182,1,1030,0,0,0,0,0,0,1
59,37,136,1,970,0,0,0,0,0,0,1
48,14,157,2,1500,0,0,0,0,1,0,0
47,22,238,4,0,0,1,1,0,0,0,1
23,5,179,3,0,0,0,0,0,0,1,0
49,32,79,2,0,0,0,0,0,0,1,0
43,35,54,2,750,0,0,0,0,0,1,0
62,22,250,1,1090,0,0,0,0,1,0,0
42,9,92,3,0,0,1,0,0,0,0,1
46,31,182,3,760,0,0,0,0,0,0,1
48,23,236,5,0,0,0,0,0,0,0,1
63,33,292,2,0,0,0,0,0,0,1,0
43,0,134,2,0,0,0,0,0,1,0,0
27,14,277,1,920,0,0,0,0,0,0,1
24,3,333,3,0,1,0,0,0,1,0,0
20,29,216,1,0,1,0,0,0,1,0,0
47,21,94,2,0,0,1,0,0,1,0,0
52,11,33,1,0,0,0,0,0,1,0,0
35,23,225,1,0,0,0,0,0,0,0,1
28,13,339,1,0,0,0,0,0,0,0,1
41,13,323,2,0,1,0,0,0,0,0,1
46,3,255,2,0,1,0,0,0,0,0,1
43,18,174,2,0,0,0,0,0,0,1,0
20,2,185,2,0,0,0,0,0,0,1,0
28,34,215,5,0,0,0,0,0,0,0,1
49,3,30,3,0,0,0,0,0,0,1,0
55,1,336,4,0,0,0,0,0,0,1,0
48,15,333,1,0,0,0,0,0,0,1,0
49,16,267,1,0,0,0,0,0,0,0,1
18,3,255,3,0,1,0,0,0,1,0,0
64,6,155,1,0,0,0,0,0,1,0,0
45,4,45,1,0,0,0,0,0,1,0,0
32,23,288,2,0,0,0,0,0,0,0,1
36,7,80,4,1320,0,0,0,0,0,1,0
38,32,110,5,0,0,0,0,0,0,0,1
53,14,211,2,0,0,0,0,0,1,0,0
49,28,154,2,0,0,0,0,0,0,0,1
39,23,200,1,0,0,0,0,0,0,1,0
40,22,221,2,0,1,0,0,0,1,0,0
19,36,130,3,1280,0,0,0,0,0,1,0
65,6,233,2,900,0,0,0,0,1,0,0
37,11,216,5,0,0,0,0,0,1,0,0
49,35,182,5,950,0,1,0,0,0,0,1
35,13,196,3,0,0,0,0,0,0,0,1
63,23,339,1,3230,0,0,0,1,0,1,0
29,33,293,1,0,1,0,0,0,1,0,0
